"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.495105000E0,-7.341333618E0,-3.821253662E0,-2.772085419E0,8.728208087E0
2.505131000E0,-7.259453888E0,-3.972139893E0,-1.776056671E0,8.463565642E0
2.515156000E0,-7.262597351E0,-4.117787018E0,-1.229094086E0,8.438729909E0
2.525182000E0,-7.262896729E0,-4.230652313E0,-1.197210388E0,8.490076596E0
2.535208000E0,-7.254214783E0,-4.245022430E0,-1.651665344E0,8.565736743E0
2.545234000E0,-7.310647430E0,-4.121978302E0,-2.245181122E0,8.687756284E0
2.555260000E0,-7.545509033E0,-4.205654297E0,-2.556383972E0,9.008736518E0
2.565286000E0,-7.781717834E0,-4.403393097E0,-2.603086853E0,9.312414530E0
2.575312000E0,-8.013585663E0,-4.614603882E0,-2.607876892E0,9.607973046E0
2.585338000E0,-8.180937653E0,-4.800217896E0,-2.644550629E0,9.847003643E0
2.595364000E0,-8.492140503E0,-4.911735992E0,-2.604883118E0,1.015022250E1
2.605389000E0,-9.034762115E0,-4.896916809E0,-2.262095947E0,1.052253766E1
2.615415000E0,-9.647737427E0,-4.708458710E0,-1.652413788E0,1.086180888E1
2.625441000E0,-9.728419647E0,-4.282145233E0,-8.502319336E-1,1.066310513E1
2.635467000E0,-9.546697540E0,-3.919748840E0,-2.071691895E-1,1.032215016E1
2.645493000E0,-9.399104462E0,-3.597918091E0,8.681945801E-3,1.006420661E1
2.655519000E0,-9.195827179E0,-3.342100067E0,-1.933978271E-1,9.786228747E0
2.665545000E0,-9.293873291E0,-3.390599213E0,-9.389973450E-1,9.937502694E0
2.675571000E0,-9.528285828E0,-3.709286499E0,-1.815873871E0,1.038481753E1
2.685596000E0,-9.675130463E0,-4.272116089E0,-2.495460663E0,1.086675891E1
2.695622000E0,-9.823022919E0,-4.961582336E0,-3.107238464E0,1.143520920E1
2.705648000E0,-1.010518616E1,-5.607040100E0,-3.850892029E0,1.218125837E1
2.715674000E0,-1.054497162E1,-6.151607666E0,-4.509073334E0,1.301424011E1
2.725700000E0,-1.136541550E1,-6.578370209E0,-4.231849823E0,1.379696260E1
2.735726000E0,-1.234393066E1,-6.681655426E0,-2.622097321E0,1.427909443E1
2.745752000E0,-1.261456787E1,-6.008056183E0,-7.436535645E-1,1.399203639E1
2.755778000E0,-1.213526459E1,-4.917274475E0,3.403921509E-1,1.309809535E1
2.765804000E0,-1.169038971E1,-4.394262085E0,5.876779175E-1,1.250280433E1
2.775830000E0,-1.140897491E1,-4.287534027E0,6.387217712E-1,1.220473769E1
2.785855000E0,-1.077908478E1,-4.301754456E0,6.842271423E-1,1.162591617E1
2.795881000E0,-1.004546036E1,-4.402045898E0,4.623884583E-1,1.097738972E1
2.805907000E0,-9.167985077E0,-4.487667847E0,9.041198730E-2,1.020780522E1
2.815933000E0,-8.303083649E0,-4.563560028E0,-2.350112915E-1,9.477473741E0
2.825959000E0,-7.447612610E0,-4.801565094E0,-4.397854614E-1,8.872168404E0
2.835985000E0,-6.668931885E0,-5.315147095E0,-5.569917297E-1,8.546091558E0
2.846011000E0,-6.135291595E0,-6.090534668E0,-6.134243774E-1,8.666758620E0
2.856037000E0,-5.920039215E0,-6.941964111E0,-6.310876465E-1,9.145272093E0
2.866062000E0,-5.921536102E0,-7.674391022E0,-5.504054260E-1,9.708955325E0
