"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.244236917E0,-4.762047272E0,-5.586083679E0,1.895059204E-1,7.342842609E0
2.254262917E0,-5.608087921E0,-6.716083832E0,5.185217285E-1,8.765004104E0
2.264288917E0,-6.475234680E0,-8.124355316E0,7.879614258E-1,1.041895852E1
2.274314917E0,-7.453001404E0,-9.924661560E0,8.734336853E-1,1.244222743E1
2.284340917E0,-8.496032410E0,-1.207688599E1,8.327183533E-1,1.478942736E1
2.294366917E0,-9.587412872E0,-1.446636703E1,7.282356262E-1,1.737022130E1
2.304392917E0,-1.053763687E1,-1.694236816E1,5.005590820E-1,1.995836139E1
2.314418917E0,-1.071112610E1,-1.847054031E1,2.137554932E-1,2.135262919E1
2.324444917E0,-9.035360870E0,-1.778661255E1,-1.859133911E-1,1.995083697E1
2.334470917E0,-6.469396820E0,-1.486304214E1,-3.511697388E-1,1.621377307E1
2.344496917E0,-4.857848053E0,-1.216056198E1,-3.080593872E-1,1.309858221E1
2.354522917E0,-3.575315094E0,-1.012225067E1,-4.911286926E-1,1.074635027E1
2.364548917E0,-2.393073578E0,-8.756341095E0,-1.473984833E0,9.196354811E0
2.374574917E0,-1.201551361E0,-7.494315491E0,-6.035449219E-1,7.613984293E0
2.384600917E0,-2.909948730E-1,-6.563700714E0,7.144642639E-1,6.608880712E0
2.394626917E0,9.984237671E-2,-6.213728485E0,8.936416626E-1,6.278454078E0
2.404651917E0,1.353186035E-1,-6.259533234E0,8.740324402E-1,6.321708640E0
2.414677917E0,9.391470337E-1,-7.046596527E0,2.046244812E-1,7.111848631E0
2.424703917E0,3.906127167E0,-8.372389526E0,-1.515747986E0,9.362276848E0
2.434729917E0,2.731220398E0,-8.496032410E0,-9.026229858E-1,8.969774792E0
2.444755917E0,-3.704795837E-1,-8.447233887E0,-8.143066406E-2,8.455746355E0
2.454781917E0,-1.747615814E0,-8.595126343E0,4.605921936E-1,8.783080499E0
2.464807917E0,-2.781216431E0,-8.818461914E0,5.510041809E-1,9.263047067E0
2.474833917E0,-3.540138245E0,-8.892707520E0,4.394860840E-1,9.581543395E0
2.484859917E0,-3.926335144E0,-9.038354645E0,4.070036316E-1,9.862738682E0
2.494885917E0,-4.180506592E0,-9.275611267E0,6.735992432E-1,1.019643740E1
2.504911917E0,-4.393813019E0,-9.406588898E0,1.053060150E0,1.043544169E1
2.514937917E0,-4.614903259E0,-9.416019287E0,1.371597748E0,1.057544475E1
2.524963917E0,-4.852608948E0,-9.343420258E0,1.581611023E0,1.064653977E1
