"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.549801167E0,-1.872111923E1,-8.888665924E0,-5.017565918E-1,2.073018203E1
1.559826167E0,-1.765653305E1,-9.189540253E0,1.300794983E-1,1.990521866E1
1.569852167E0,-1.682067123E1,-9.159452820E0,1.533411255E0,1.921410697E1
1.579878167E0,-1.620784561E1,-9.227411499E0,2.934797058E0,1.887994746E1
1.589903167E0,-1.633343445E1,-8.569230194E0,4.197870483E0,1.891652462E1
1.599929167E0,-1.628987503E1,-7.718698883E0,5.301824799E0,1.878956325E1
1.609954167E0,-1.538081543E1,-6.862479401E0,5.758076019E0,1.779939736E1
1.619980167E0,-1.366672989E1,-5.570815430E0,5.807323608E0,1.585996526E1
1.630006167E0,-1.231968109E1,-4.123475189E0,5.702691193E0,1.418796239E1
1.640031167E0,-1.160087585E1,-3.056344299E0,5.354964294E0,1.313762550E1
1.650057167E0,-1.069585785E1,-2.088457031E0,4.540358276E0,1.180584098E1
1.660083167E0,-9.134604492E0,-1.031055908E0,3.449426880E0,9.818483657E0
1.670108167E0,-7.062912598E0,1.019380188E-1,2.417622528E0,7.465924217E0
1.680134167E0,-5.036875763E0,1.050814819E0,1.518592072E0,5.364741477E0
1.690160167E0,-2.938539276E0,1.624721375E0,5.944139099E-1,3.409994211E0
1.700185167E0,-7.680528259E-1,1.970053253E0,-5.912704468E-1,2.195590059E0
1.710211167E0,1.124461670E0,2.326162720E0,-1.715133362E0,3.101149705E0
1.720237167E0,2.210603027E0,2.590363312E0,-2.177372131E0,4.041991740E0
1.730262167E0,2.345023499E0,2.423610077E0,-2.254910889E0,4.056802205E0
1.740288167E0,1.930685120E0,2.017654266E0,-2.315983887E0,3.627982240E0
1.750314167E0,1.299597473E0,1.532812500E0,-2.203268280E0,2.982089681E0
1.760339167E0,7.418572998E-1,1.190175018E0,-1.995799713E0,2.439279673E0
1.770365167E0,2.154020691E-1,1.002465363E0,-1.736838226E0,2.016913949E0
1.780390167E0,-1.781295776E-1,8.704399109E-1,-1.238075409E0,1.523885331E0
1.790416167E0,-3.061134338E-1,8.005352783E-1,-8.647517395E-1,1.217521144E0
1.800442167E0,-3.390449524E-1,7.045848083E-1,-5.340893555E-1,9.469121773E-1
1.810467167E0,-4.438270569E-1,5.303471375E-1,-8.128097534E-2,6.963168385E-1
1.820493167E0,-5.266049194E-1,4.411326599E-1,2.062710571E-1,7.172576342E-1
1.830519167E0,-1.975891113E-1,5.210664368E-1,1.573228455E-1,5.790528181E-1
1.840544167E0,8.158035278E-2,3.854484558E-1,3.550616455E-1,5.303721695E-1
1.850570167E0,1.288819885E-1,4.146377563E-2,6.741979980E-1,6.876574381E-1
1.860596167E0,3.487747192E-2,-6.122268677E-2,5.996530151E-1,6.037784312E-1
1.870621167E0,-7.080276489E-2,-5.044509888E-2,8.530760193E-1,8.574942765E-1
1.880647167E0,-1.631607056E-1,-8.622070312E-2,1.203946381E0,1.218007518E0
1.890673167E0,-3.188369751E-1,-5.104385376E-2,1.369352417E0,1.406907436E0
1.900698167E0,-6.402186584E-1,-1.796264648E-3,1.694027252E0,1.810969765E0
1.910724167E0,-9.544152832E-1,1.076261902E-1,2.032922516E0,2.248391844E0
1.920749167E0,-1.330882416E0,2.510279846E-1,2.188898163E0,2.574012086E0
1.930775167E0,-1.715732117E0,3.029699707E-1,2.211351471E0,2.815244719E0
1.940801167E0,-1.999092865E0,3.273692322E-1,2.173031158E0,2.970792371E0
1.950826167E0,-2.209405518E0,3.312611389E-1,1.880988464E0,2.920500691E0
1.960852167E0,-2.519710236E0,1.844165039E-1,1.623374176E0,3.003047258E0
1.970878167E0,-2.858455811E0,2.290237427E-2,1.147663422E0,3.080328792E0
1.980903167E0,-3.489244080E0,-1.167572021E-1,7.068301392E-1,3.562031069E0
1.990929167E0,-4.210893402E0,-3.722758484E-1,7.466473389E-1,4.292749096E0
2.000955167E0,-4.744833069E0,-7.349716187E-1,7.301815796E-1,4.856623237E0
2.010980167E0,-5.462291107E0,-1.127904510E0,7.795788574E-1,5.631743595E0
2.021006167E0,-6.630012817E0,-1.628912659E0,9.698332214E-1,6.895723522E0
2.031032167E0,-8.132887573E0,-2.092648315E0,1.329984283E0,8.502464081E0
2.041057167E0,-9.923763428E0,-2.382595367E0,2.025737457E0,1.040487643E1
2.051083167E0,-1.169967041E1,-2.637215881E0,2.988684998E0,1.235999326E1
2.061109167E0,-1.369846390E1,-3.187471619E0,3.759282532E0,1.455816244E1
2.071134167E0,-1.537542664E1,-3.859573975E0,3.869453430E0,1.631786522E1
2.081160167E0,-1.682336563E1,-4.512366486E0,3.259172516E0,1.772030722E1
2.091185167E0,-1.809871353E1,-5.208568726E0,2.733914795E0,1.903068338E1
2.101211167E0,-1.869671997E1,-5.941444702E0,2.282303925E0,1.975036744E1
2.111237167E0,-1.871797577E1,-6.102659454E0,1.681303711E0,1.975934846E1
2.121262167E0,-1.839404938E1,-5.744005280E0,1.341809692E0,1.931670527E1
2.131288167E0,-1.807700867E1,-5.193150787E0,1.528621216E0,1.887018125E1
2.141314167E0,-1.746747620E1,-4.266876984E0,1.772464142E0,1.806822053E1
2.151339417E0,-1.650003799E1,-3.589685211E0,1.959275665E0,1.699928983E1
2.161365417E0,-1.616099304E1,-3.554957428E0,2.163451080E0,1.668819760E1
