"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.025609750E0,-1.550326080E0,-1.698966980E-1,2.869981842E0,3.266369792E0
3.035635750E0,-3.941304016E-1,-5.480104065E-1,1.901944885E0,2.018179508E0
3.045660750E0,3.231779480E-1,-3.827540588E-1,1.540895691E0,1.620279046E0
3.055686750E0,1.022673340E0,-1.974394226E-1,1.836231537E0,2.111063557E0
3.065712750E0,1.762734375E0,-7.155120850E-2,2.323468323E0,2.917337330E0
3.075737750E0,2.361938324E0,-1.381626892E-1,2.798580322E0,3.664681895E0
3.085763750E0,2.839744720E0,-3.149450684E-1,3.168461151E0,4.266437219E0
3.095789750E0,3.105891266E0,-4.007167053E-1,3.555256805E0,4.737824964E0
3.105814750E0,3.423979797E0,-4.734654236E-1,3.898193665E0,5.209963628E0
3.115840750E0,3.723955994E0,-5.330415344E-1,3.990551605E0,5.484203099E0
3.125866750E0,3.928879852E0,-5.846841431E-1,4.485422516E0,5.991407813E0
